Index,I,Q,U,V,QNormalized,UNormalized,VNormalized,DoP,DoLP,DoCP,Orientation,Ellipticity,Eccentricity
0,0.3645055,-0.297183969367932,0.17810181340458,0.0033035,-0.815307229569738,0.48861214276487,0.00906296338464029,0.950552387799468,0.950509181778882,0.00906296338464029,-0.269951649963259,0.00464646025217619,0.999989205145298
1,0.3646699,-0.297164382510093,0.17774889641009,0.0033604,-0.814885962647571,0.487424096175994,0.00921490915482742,0.949582169274347,0.949537456687751,0.00921490915482742,-0.269529073961291,0.00472671562334764,0.999988829017313
2,0.3639809,-0.29672887544356,0.178623092523671,0.0033915,-0.815231995534822,0.49074853247429,0.00931779662064685,0.951590326770518,0.951544706605715,0.00931779662064685,-0.270934883690925,0.00477457502721171,0.999988601651694
3,0.3637435,-0.296520349653789,0.178925946358053,0.0032904,-0.815190785962604,0.491901426027004,0.00904593484144734,0.952147498753677,0.95210452705873,0.00904593484144734,-0.271464757419742,0.00463393978962643,0.999989263243374
4,0.3640266,-0.29679993967507,0.178477216394712,0.0032599,-0.815324868224107,0.490286194455879,0.00895511481853249,0.951428077838834,0.951385932846752,0.00895511481853249,-0.270701537665043,0.00458910493705797,0.999989470002498
5,0.3644078,-0.297095934573674,0.177919026301644,0.0033647,-0.81528423533655,0.488241542309588,0.00923333693735425,0.950343854894715,0.950298999276095,0.00923333693735425,-0.269790613594013,0.00473431865615552,0.999988793050633
6,0.3634582,-0.296312389549442,0.179138997631225,0.0033285,-0.81525850716655,0.492873726968397,0.00915786189443518,0.952709195230962,0.952665179505974,0.00915786189443518,-0.271883317435847,0.0046899294310928,0.99998900222049
7,0.3639412,-0.29666686217885,0.178626840189612,0.0034022,-0.815150530302286,0.490812362517933,0.00934821339271289,0.951553756414302,0.95150783614878,0.00934821339271289,-0.270985698253103,0.00479025152733243,0.999988526679334
8,0.3641849,-0.296899853863251,0.178137310164996,0.0034244,-0.81524482169154,0.489139747872567,0.00940291593638287,0.950773488835178,0.950726991435349,0.00940291593638287,-0.270206527912152,0.00482021112009333,0.999988382714898
9,0.3643084,-0.296975514288838,0.178024173080006,0.0033034,-0.815176137275007,0.488663377182646,0.00906759218288681,0.950466334075093,0.950423079992353,0.00906759218288681,-0.270010221323898,0.00464903859880614,0.99998919316166
10,0.3639553,-0.296634476688272,0.178237648617246,0.0033803,-0.815029968483141,0.489724009012223,0.00928767900893324,0.950888908080227,0.950843548923078,0.00928767900893324,-0.270528106393981,0.00476085281880257,0.999988667076001
11,0.3639925,-0.296668488524447,0.178213394854652,0.0034204,-0.81504011353104,0.48960732667473,0.00939689691408477,0.950838589177932,0.950792154468192,0.00939689691408477,-0.270472762459509,0.00481696468409597,0.999988398358317
12,0.3643834,-0.29706262984428,0.177617020995399,0.0032754,-0.815247428516997,0.48744542423008,0.00898888368679803,0.949901158719345,0.949858627010577,0.00898888368679803,-0.26944103614948,0.00461001816351133,0.999989373809808
13,0.3635111,-0.296400919318446,0.178829284861065,0.0033256,-0.815383407324965,0.491949997843436,0.0091485514472598,0.952338488832941,0.952294545463234,0.0091485514472598,-0.271434341404447,0.00468605081570264,0.999989020403601
14,0.3643298,-0.296858205273839,0.177491650963095,0.0033812,-0.814806269687079,0.487173025547443,0.00928060235533849,0.949385561045932,0.949340199266007,0.00928060235533849,-0.269437137309173,0.00476089415220235,0.999988666879216
15,0.3644126,-0.296964483423052,0.177449860952327,0.0033271,-0.814912775856411,0.486947654807563,0.00913003556957141,0.949359893994942,0.949315991004358,0.00913003556957141,-0.269306470310082,0.00468371244667587,0.999989031358703
16,0.364409,-0.297127117982725,0.177792949162558,0.0033208,-0.815367123157564,0.487893957510814,0.00911283749852501,0.950235288288685,0.950191590839345,0.00911283749852501,-0.269611288099414,0.00467279088953661,0.999989082453055
17,0.3637754,-0.296453810905679,0.178609374652116,0.0033276,-0.814936389062259,0.490988051012015,0.0091474024906577,0.951459016157153,0.95141504321427,0.0091474024906577,-0.271122847008394,0.00468757403632114,0.999989013264473
18,0.3637237,-0.296365210425996,0.178675630557513,0.0033793,-0.814808632008297,0.49124000046605,0.00929084357164518,0.951481037450242,0.951435675625587,0.00929084357164518,-0.271270906522564,0.00476102988568493,0.999988666232987
19,0.3646436,-0.297180433834026,0.177426243585835,0.0033635,-0.814988755689188,0.486574407409961,0.00922407523400932,0.949234644021218,0.949189826033848,0.00922407523400932,-0.26911716310464,0.00473226112244705,0.999988802789646
20,0.3641316,-0.29691795579685,0.178364715705826,0.0032937,-0.815413866296827,0.489835860732289,0.00904535612948725,0.951273232187257,0.951230226500652,0.00904535612948725,-0.270474571532524,0.0046357195612479,0.999989254994347
21,0.364886,-0.297376373123093,0.177179816872591,0.0035449,-0.81498433243011,0.485575815110997,0.00971508909632049,0.948724257771145,0.948674514429085,0.00971508909632049,-0.268666461038075,0.00498548578758766,0.999987572388508
22,0.3653474,-0.29776584753817,0.176583301591982,0.0034868,-0.815021121097811,0.483329843299781,0.00954379311307539,0.947606589913087,0.947558528672358,0.00954379311307539,-0.26763840108112,0.0049003883439546,0.999987993024956
23,0.3645985,-0.297196202315247,0.17769968177812,0.0033841,-0.815132816825211,0.487384566250601,0.00928171673772657,0.949774380971759,0.949729026872765,0.00928171673772657,-0.26944450171641,0.00476051626138727,0.999988668678263
24,0.364719,-0.29727235771558,0.177425112214985,0.0033484,-0.81507230968384,0.486470713658967,0.00918076656275105,0.949252817607561,0.949208420348879,0.00918076656275105,-0.269047702839555,0.00470999738504507,0.999988907900799
25,0.3650654,-0.297530663822748,0.177024677644799,0.0033867,-0.815006472327281,0.48491223119145,0.00927696790766805,0.948399432743393,0.948354059354643,0.00927696790766805,-0.268359928969125,0.00476143843729352,0.999988664287755
26,0.3641634,-0.296915551633794,0.178319885135898,0.0033818,-0.815336059674843,0.48966998093685,0.00928649062481293,0.951123451159164,0.951078114792257,0.00928649062481293,-0.270420880348007,0.00475967136036566,0.999988672700117
27,0.3637965,-0.296492277514575,0.17876295824499,0.0033506,-0.814994859803696,0.491381742938676,0.00921009410480859,0.95171291082622,0.951668344960521,0.00921009410480859,-0.271284165352819,0.00471908771210556,0.999988865043589
28,0.3640069,-0.296778302207565,0.17861411226755,0.0032829,-0.815309551021053,0.490688809106504,0.00901878508346957,0.951623092328518,0.951580354656668,0.00901878508346957,-0.270886981208353,0.00462127273517067,0.999989321862142
29,0.3639733,-0.296748745144112,0.178502955081548,0.0033852,-0.815303609204609,0.490428707494609,0.00930068222037166,0.951486623661446,0.951441165977642,0.00930068222037166,-0.270771477536594,0.00476605822533838,0.999988642279998
30,0.3646252,-0.297281055128989,0.17755232072492,0.0033428,-0.815305840432831,0.486944733180593,0.0091677700828138,0.949696180167371,0.949651929191008,0.0091677700828138,-0.269198994714747,0.00470225989857477,0.999988944314809
31,0.3643299,-0.297012425262816,0.178103510460855,0.0034114,-0.81522934368773,0.488852302434841,0.00936349171451479,0.950611977298025,0.950565861161325,0.00936349171451479,-0.270081065746426,0.00480039761843261,0.999988478024975
32,0.3649482,-0.297510864832875,0.177182079614291,0.0034077,-0.815213953193562,0.485499256097964,0.00933748953961138,0.948878551693552,0.948832607551591,0.00933748953961138,-0.268569868297849,0.00479132456190914,0.999988521538594
33,0.3646052,-0.297199172163728,0.177582584895155,0.0034018,-0.815125983292963,0.487054449292427,0.00933009183632049,0.949599629227257,0.94955379269153,0.00933009183632049,-0.269297155812864,0.0047857575776042,0.999988548196632
34,0.3642029,-0.297078256904145,0.178476792130644,0.0032974,-0.815694375042441,0.490047696299628,0.00905374449242441,0.951622839371662,0.951579769711636,0.00905374449242441,-0.270494087402438,0.00463918751000488,0.999989238911723
35,0.3649126,-0.297475650915172,0.177351785241776,0.0033694,-0.8151969839221,0.48601167852734,0.00923344384381356,0.949125245026107,0.949080330773244,0.00923344384381356,-0.268806383462591,0.00473733365322631,0.999988778771971
36,0.3631597,-0.296077630098088,0.179834649282556,0.0034252,-0.81528217502682,0.495194398724738,0.00943166325999278,0.953934732419712,0.953888105306287,0.00943166325999278,-0.27291787725404,0.00482712558328119,0.999988349361433
