Index,I,Q,U,V,QNormalized,UNormalized,VNormalized,DoP,DoLP,DoCP,Orientation,Ellipticity,Eccentricity
0,0.5287997,0.0105822065338473,-0.00371634110988214,0.022477,0.0200117483687061,-0.00702788051862007,0.0425056973368177,0.0475036365286444,0.0212099311021137,0.0425056973368177,-0.168866270111688,0.0416228789421824,0.999133392469977
1,0.5288313,0.00951108118170589,-0.00357011142753276,0.0227851,0.017985095023131,-0.00675094576953513,0.0430857628888457,0.0471743773195586,0.0192103855186265,0.0430857628888457,-0.179544598948175,0.0422736694023397,0.999106068881208
2,0.5287482,0.00993633519991148,-0.00371351268275739,0.0225524,0.0187921872829288,-0.00702321574382171,0.0426524383439981,0.0471349377739008,0.020061701380016,0.0426524383439981,-0.178828661086454,0.0418135866549001,0.999125429548789
3,0.5288575,0.0100688470107058,-0.00356275751700842,0.0225462,0.0190388658773031,-0.00673670604464987,0.0426318998974204,0.04717351493253,0.0201955842259133,0.0426318998974204,-0.170045679164015,0.0417879674805375,0.999126501387009
4,0.528643,0.0101949241497914,-0.00426951074480438,0.0224735,0.0192850830329568,-0.00807635917775205,0.0425116761216927,0.0473749365364409,0.0209079411984083,0.0425116761216927,-0.198298594050463,0.0416410475481166,0.99913263541889
5,0.5286852,0.00992629428361864,-0.00356714157905178,0.022466,0.0187754343863203,-0.00674719394273147,0.042494096676056,0.0469445397763131,0.0199509789859007,0.042494096676056,-0.172495716253883,0.0416628814046596,0.999131725205972
6,0.5291063,0.00969478752345816,-0.00389693618179718,0.0223345,0.0183229485709359,-0.0073651290521341,0.0422117445965017,0.0466026496260464,0.019747799125162,0.0422117445965017,-0.191098305609191,0.0413942983085769,0.999142888713892
7,0.5290702,0.0101469115993488,-0.00331145176697472,0.0223719,0.0191787622877812,-0.0062590026181303,0.0422853148788195,0.0468513381993075,0.0201742419105398,0.0422853148788195,-0.157726540624717,0.0414491104966827,0.999140616349387
8,0.5293959,0.00998215571933237,-0.00358283934959412,0.0224358,0.0188557480693227,-0.00676778824617667,0.0423800033207662,0.0468765066367686,0.0200335267239409,0.0423800033207662,-0.172301533762152,0.0415476572195414,0.999136523293773
9,0.5298048,0.00963326923349493,-0.00387374307937426,0.0225488,0.0181826763998645,-0.00731164209794676,0.0425605808025899,0.0468558733723366,0.0195976996413012,0.0425605808025899,-0.191166887473736,0.0417425233673663,0.999128401029079
10,0.5292899,0.0103917119669956,-0.00308701607462611,0.0223412,0.0196333086404929,-0.00583237291062254,0.0422097606623516,0.0469163860193261,0.0204812934635832,0.0422097606623516,-0.144381077246701,0.0413626010909899,0.999144201419889
11,0.5299003,0.00995047733553522,-0.00378775889478198,0.0225015,0.0187780179319302,-0.00714805954022291,0.0424636483504539,0.0469773364919029,0.0200925038918116,0.0424636483504539,-0.18186224980166,0.041627252615276,0.999133210257623
12,0.529694,0.0101614072883632,-0.00381045702245807,0.022219,0.0191835423628796,-0.00719369489263248,0.0419468598851412,0.0466829369044017,0.0204879853523152,0.0419468598851412,-0.179382284717989,0.0411047072451906,0.99915484437713
13,0.5302456,0.0101513663720703,-0.00342013407924309,0.022278,0.0191446498982176,-0.00645009421906206,0.0420144929066832,0.0466190835320241,0.0202020131462213,0.0420144929066832,-0.162484693542305,0.0411825230349369,0.999151640040928
14,0.5301172,0.01002960258435,-0.0040546917046799,0.0221475,0.0189195947317876,-0.0076486703405962,0.0417784972832423,0.0464961940167159,0.0204071855676916,0.0417784972832423,-0.192092031366191,0.0409429665668214,0.999161485190811
15,0.5300025,0.0100011768917463,-0.00358969828537163,0.0219317,0.0188700560690681,-0.00677298368474041,0.0413803708473073,0.0459813811830856,0.0200487486902184,0.0413803708473073,-0.17230294092785,0.040567052212398,0.999176818323362
16,0.5297238,0.0104773425981973,-0.00317321239125275,0.022207,0.0197788783479189,-0.00599031493629841,0.0419218468190404,0.0467389467409879,0.0206661051419423,0.0419218468190404,-0.147041230319158,0.041073027317989,0.999156147169668
17,0.5300547,0.00998109505916059,-0.00337205081812241,0.0222068,0.018830311398353,-0.00636170345838346,0.0418952987304895,0.0463709818094065,0.0198759125136772,0.0418952987304895,-0.162902221416724,0.0410788197038899,0.999155909041094
18,0.5301562,0.0102908078293203,-0.00328238967826795,0.0222017,0.0194108978246794,-0.00619136337228152,0.0418776579430741,0.0465709584351116,0.0203743940957215,0.0418776579430741,-0.154381114204519,0.0410414630016143,0.999157444207212
19,0.5300186,0.0100162382661856,-0.0030592974888036,0.0221206,0.0188978995570826,-0.00577205684631369,0.0417355164516868,0.0461768403141194,0.0197597380525821,0.0417355164516868,-0.148217212974137,0.0409268133407467,0.999162146976041
20,0.5303277,0.00975821500173059,-0.00327164165519392,0.0219543,0.0184003494475785,-0.00616909442066465,0.0413976113259783,0.0457208137423301,0.0194069726068771,0.0413976113259783,-0.161746496502856,0.040609503798188,0.999175093865567
21,0.5305514,0.0096578058388021,-0.0028796216557041,0.0219567,0.0182033368280662,-0.00542760165311805,0.0413846801648247,0.0455358329640054,0.018995271290007,0.0413846801648247,-0.144886323615319,0.0406132210137083,0.999174942779738
22,0.5307492,0.0100665135583279,-0.00320644640996852,0.021851,0.0189666108932956,-0.00604135891296401,0.0411701044485795,0.0457297260717782,0.0199055355691056,0.0411701044485795,-0.154182650200555,0.0403665859364187,0.99918493720624
23,0.5309714,0.01024534086329,-0.00291207785696056,0.0218168,0.0192954665040151,-0.00548443448547428,0.0410884654051047,0.0457236923113118,0.0200597619435782,0.0410884654051047,-0.138465443693559,0.0402804491835032,0.999188413370359
24,0.5312816,0.0100535735042322,-0.00349247110295848,0.0217418,0.0189232480557057,-0.00657367223513571,0.0409233069618824,0.0455633573864922,0.0200325356266441,0.0409233069618824,-0.16717211528359,0.0401196094561255,0.999194884362949
25,0.5310695,0.0100209758816195,-0.00296970705962726,0.0216474,0.0188694245887205,-0.00559193676087078,0.0407618965126033,0.0452643032460588,0.0196805726808695,0.0407618965126033,-0.144051988547385,0.0399751624231058,0.999200673733383
26,0.5311154,0.0100658064515467,-0.0031927285384135,0.0215252,0.018952202198518,-0.00601136502239156,0.0405282919681862,0.0451427173247744,0.0198827180638348,0.0405282919681862,-0.153573929245431,0.039738188764612,0.999210126226565
27,0.5305693,0.0102565838611109,-0.00322992235510391,0.0216373,0.019331280307984,-0.00608765406348221,0.040781289079485,0.0455397789775818,0.0202671638455528,0.040781289079485,-0.152540428256477,0.0399711864937157,0.999200832791028
28,0.5302943,0.00979873222029258,-0.0028792681023135,0.0217954,0.0184779135289453,-0.00542956637910968,0.0411005737757317,0.0453891027025508,0.0192591141916844,0.0411005737757317,-0.1428983457652,0.0403239698359982,0.9991866579657
29,0.53062,0.00978918627874656,-0.00371245202258561,0.0216669,0.0184485814306784,-0.00699644194072144,0.0408331762843466,0.0453502882251346,0.0197306957970128,0.0408331762843466,-0.181241414942928,0.0400430980970243,0.999197953508108
30,0.5304663,0.00968043325580007,-0.00288881404385952,0.0214683,0.0182489128070908,-0.00544580125798665,0.0404706199055435,0.0447275155303898,0.0190441479195655,0.0404706199055435,-0.145002323017907,0.0397142949970975,0.99921107618605
31,0.5316794,0.00997289262049883,-0.00358785980774054,0.0213705,0.0187573425272802,-0.0067481640397212,0.0401943351576157,0.0448660249560337,0.0199342824448913,0.0401943351576157,-0.172672080720065,0.0394087500042312,0.999223173481832
32,0.5313267,0.0100112885187173,-0.00321372960981474,0.0213093,0.0188420580383355,-0.00604850012208071,0.0401058331907657,0.0447223139022606,0.0197890753914076,0.0401058331907657,-0.1553096956602,0.039327576808344,0.999226371600742
33,0.5315837,0.00996051825182806,-0.00273247273453918,0.0212684,0.0187374410686935,-0.00514024928631028,0.0400095036774077,0.0444777949660353,0.0194297159147574,0.0400095036774077,-0.133871780953733,0.0392469466534103,0.999229541786263
34,0.5323969,0.0102370677139501,-0.00310674435382122,0.0212314,0.0192282631885162,-0.00583539151678234,0.039878894862085,0.044655393345286,0.0200942255237912,0.039878894862085,-0.14732315185107,0.0390933443835625,0.999235563030514
35,0.5326605,0.0100969191499189,-0.00318792021230143,0.0210301,0.0189556371270611,-0.00598490072438529,0.0394812455588503,0.0442029859449767,0.0198780083402127,0.0394812455588503,-0.152913292367258,0.0387117333994716,0.999250419913451
36,0.5329675,0.00946094731091977,-0.00305130718217619,0.0211795,0.0177514525949889,-0.00572512804659982,0.039738820847425,0.0438983489749426,0.0186518406700814,0.039738820847425,-0.155991798398617,0.0390111903408375,0.999238773781418
37,0.5336547,0.00966218990084546,-0.00281485067454741,0.0208581,0.0181056962504883,-0.00527466669842392,0.0390853861120309,0.0433970707884869,0.0188583760036332,0.0390853861120309,-0.141740229866297,0.0383619421821306,0.999263909781603
38,0.5340725,0.00983316832053637,-0.00305088291810748,0.0206129,0.0184116731727179,-0.00571248831967098,0.0385956962771908,0.0431422067463235,0.0192775058506373,0.0385956962771908,-0.15042347481519,0.0378657392669338,0.999282835732591
39,0.5342298,0.0102975253437416,-0.00290825948034215,0.0206997,0.0192754603800491,-0.00544383611760735,0.0387468089574936,0.0436175873808572,0.0200294464361402,0.0387468089574936,-0.137627133488034,0.0379859709862987,0.999278272558864
40,0.5345573,0.00998866110171929,-0.00272582593079602,0.0206578,0.0186858566924805,-0.00509922122622967,0.038644687856662,0.0432270192933168,0.0193691325940515,0.038644687856662,-0.133202693409819,0.0379103963628175,0.999281142545787
