Index,I,Q,U,V,QNormalized,UNormalized,VNormalized,DoP,DoLP,DoCP,Orientation,Ellipticity,Eccentricity
0,0.8715242,-0.00541608439049836,0.0422556405835363,0.0277516,-0.00621449684414771,0.0484847587520075,0.0318426040263713,0.058338179894873,0.0488814054857907,0.0318426040263713,-0.721658581351388,0.030358631452355,0.999539070520177
1,0.8675137,-0.00545228825769511,0.0414270528573419,0.0279176,-0.00628495925504706,0.0477537736376289,0.0321811632484882,0.0579271169444618,0.0481655853226295,0.0321811632484882,-0.719968327412808,0.0307023658276118,0.999528571243758
2,0.8679139,-0.0052278525653465,0.0416270226550615,0.0276081,-0.00602346910833724,0.0479621569087227,0.0318097221394887,0.0578663036492526,0.0483389147109865,0.0318097221394887,-0.722931233308893,0.0303429756285049,0.999539545906018
3,0.8691769,-0.00530619999670197,0.0416442760605224,0.0275884,-0.00610485621132127,0.0479123134318485,0.0317408343456896,0.057795671228156,0.0482996795822974,0.0317408343456896,-0.722030981343869,0.030278397450562,0.99954150421472
4,0.8692475,-0.00534707076865455,0.0414839042425493,0.0276476,-0.00615137894403441,0.0477239270087625,0.0318063612492414,0.0576806491638925,0.048118735145999,0.0318063612492414,-0.721304021094538,0.0303461432208928,0.999539449742539
5,0.8690652,-0.00578986103503356,0.0416898137372308,0.027737,-0.00666217107189836,0.0479708700074872,0.0319159022821303,0.0580018423082315,0.0484312801055936,0.0319159022821303,-0.716399750727075,0.0304415777054227,0.999536547779422
6,0.8686163,-0.00508925963623393,0.0414103651373059,0.027326,-0.00585904229086414,0.0476739443380304,0.0314592300420796,0.0574179109699424,0.0480326279242741,0.0314592300420796,-0.724255661127838,0.0300174147291459,0.999549375875438
7,0.8692243,-0.00574354554086585,0.0411677568006808,0.0273801,-0.00660766794125043,0.0473614886292074,0.0314994645225634,0.0572624497031397,0.0478202036883614,0.0314994645225634,-0.716087737680281,0.0300618984170035,0.999548038997409
8,0.8684792,-0.00586474364316122,0.0418253661071843,0.0273501,-0.006752889007775,0.0481593181588969,0.0314919459210998,0.0579367249107046,0.0486304578991519,0.0314919459210998,-0.715742418242866,0.0300315003096433,0.999548952772775
9,0.8698462,-0.00527232958188313,0.0410476900692353,0.0274561,-0.00606122045699933,0.0471895952057218,0.0315643156226928,0.0570955542037837,0.047577266515724,0.0315643156226928,-0.721525882362162,0.0301307756779381,0.99954596510468
10,0.8700934,-0.00499252742856762,0.0405211076492857,0.0270525,-0.00573792127209288,0.046570986114003,0.0310914897182303,0.0562890861628986,0.0469231338270943,0.0310914897182303,-0.72410304121087,0.0296979679917601,0.999558918071947
11,0.8721654,-0.00602469119706562,0.0405972630496195,0.0267072,-0.00690773928553646,0.0465476652130657,0.0306217146426584,0.0561434894398361,0.0470574329816724,0.0306217146426584,-0.711735077493049,0.0292454966443033,0.999572258981825
12,0.8714648,-0.00521349829768841,0.0414350431639693,0.0272376,-0.00598245425138044,0.0475464335036473,0.0312549629084273,0.0572129863247303,0.0479213219536629,0.0312549629084273,-0.722815337718264,0.0298256770366672,0.999555115533558
13,0.8731767,-0.00509732065353946,0.0411781512703642,0.0271538,-0.00583767369598783,0.0471590129126948,0.0310977148153404,0.0567901294224338,0.0475189534089351,0.0310977148153404,-0.723817914164472,0.0296870187543044,0.999559243325518
14,0.8714346,-0.00510821009796973,0.0413987685860944,0.027335,-0.0058618398878926,0.047506454972174,0.0313678157833072,0.0572290511707994,0.0478667361629606,0.0313678157833072,-0.724013247089607,0.0299349284606254,0.999551849609643
15,0.8721741,-0.00594245467841362,0.0414110722440871,0.026754,-0.00681338127148424,0.0474802820263604,0.0306750682002596,0.0569364483854052,0.0479666482636982,0.0306750682002596,-0.714135068951199,0.0292710347710807,0.999571511460501
16,0.8713954,-0.00538150686889834,0.0410172844776443,0.0269003,-0.00617573476850846,0.0470708067516128,0.0308703718197273,0.0566284416567051,0.0474742092949281,0.0308703718197273,-0.720170254522813,0.0294712476410342,0.999565628441915
17,0.8704609,-0.0056713499385067,0.0408595289547616,0.0266577,-0.00651534139960417,0.0469401083434782,0.030624810373447,0.0564243073086454,0.047390119696524,0.030624810373447,-0.716438187320421,0.0292391629418085,0.999572444273282
18,0.8709998,-0.00505213653022164,0.0409683526883862,0.026675,-0.00580038770413224,0.0470360069983784,0.0306257245983294,0.0564266378498885,0.0473923037197998,0.0306257245983294,-0.724048883774876,0.0292399748304074,0.999572420523854
19,0.8716651,-0.00550843253612132,0.0410074556933858,0.0268726,-0.00631943682971972,0.0470449668036334,0.0308290420254293,0.0566003004904168,0.0474675066060962,0.0308290420254293,-0.718634018054791,0.0294319793511481,0.999566785458317
20,0.8722765,-0.00561775124449276,0.0408736710903853,0.0265704,-0.00644033313346486,0.0468586177552477,0.0304609834152359,0.0562590389130999,0.0472991326432359,0.0304609834152359,-0.717105138604415,0.0290852751289468,0.999576933892871
21,0.8725634,-0.00458473894785733,0.0406576499687328,0.0269671,-0.00525433332163294,0.0465956398913051,0.0309056052545867,0.0561597552673384,0.0468909551569917,0.0309056052545867,-0.729253096448451,0.0295213222564828,0.999564150783845
22,0.8735566,-0.00474454508040549,0.0405733628404154,0.0263913,-0.0054312967017884,0.0464461751424182,0.0302113223115709,0.0556728853665469,0.0467626578502874,0.0302113223115709,-0.727193786718564,0.0288616737375932,0.999583415123052
23,0.874159,-0.00446912698913333,0.040300207490843,0.0265156,-0.00511248753274099,0.0461016902998688,0.0303326969121178,0.0554217996752167,0.0463843009786442,0.0303326969121178,-0.73017585830393,0.0289881039726502,0.999579756611783
